location,location_id,gtfs_stop_name,stop_lat,stop_lon,match_type,route
CELT AND DUFFERIN,2773,Dufferin St at Celt Ave North Side,43.718016,-79.455386,MATCHED_INTERSECTION,29
BLOOR AND SYMINGTON,2807,Symington Ave at Bloor St West North Side,43.657711,-79.447811,MATCHED_STOP_ONLY,29
MANITOBA AND NOVA SCOT,2818,,,,NO_STREET_MATCH,29
DAVENPORT AND DUFFERIN STATION,2877,Dufferin St at Davenport Rd North Side,43.673383,-79.441066,MATCHED_INTERSECTION,29
DAVENPORT AND LANSDOWN,2941,Lansdowne Ave at Davenport Rd,43.671425,-79.448192,MATCHED_STOP_ONLY,29
DUFFERIN AND MCADAM,2990,,,,NO_STREET_MATCH,29
TRETHEWEY,3030,,,,NO_STREET_MATCH,29
BLACK CREEK,3032,,,,NO_STREET_MATCH,29
DUFFERIN AND WINGOLD,3080,Dufferin St at Wingold Ave,43.703932,-79.452566,MATCHED_INTERSECTION,29
BAY AND CUMBERLAND,3094,Bay St at Cumberland St - Bay Station,43.670484,-79.389669,MATCHED_STOP_ONLY,29
ONTA AND PRINCESS,3140,,,,NO_STREET_MATCH,29
LIBERTY VILLAGE,3141,,,,NO_STREET_MATCH,29
DUFFERIN AND SAMOR,3184,Dufferin St at Samor Rd South Side,43.71788,-79.455672,MATCHED_INTERSECTION,29
DUFFERIN AND MELBOURNE,3211,Dufferin St at Melbourne Ave,43.640185,-79.427735,MATCHED_INTERSECTION,29
DUFFERIN AND JANE STATION OSLE,3215,Dufferin St at Jane Osler Blvd - Yorkdale Shopping Centre,43.725083,-79.456993,MATCHED_INTERSECTION,29
PRINCES S GATE,3247,,,,NO_STREET_MATCH,29
LAKESHORE AND PARKSIDE,3256,,,,NO_STREET_MATCH,29
MANITOBA AND PRINCESS,3292,,,,NO_STREET_MATCH,29
ALLEN AND SHEPPARD,3326,William R Allen Rd at Sheppard Ave West South Side,43.749635,-79.463343,MATCHED_STOP_ONLY,29
PRINCESS GATES LOOP,3337,Rouge Hill Go Station Loop at Lawrence Ave East,43.780719,-79.130474,MATCHED_FACILITY,29
INDUSTRY AND TODD BAYL,3344,,,,NO_STREET_MATCH,29
KING AND SUDBURY,3386,King St West at Sudbury St,43.640853,-79.417479,MATCHED_STOP_ONLY,29
BICKNELL AND EGLINTON,3399,Eglinton Ave West at Bicknell Ave (York Civic Ctr),43.689569,-79.477328,MATCHED_STOP_ONLY,29
RICHMOND AND YONGE,3408,Yonge St at Richmond St West,43.651769,-79.379085,MATCHED_STOP_ONLY,29
DUFFERIN AND PRESTON,3415,Dufferin St at Preston Rd South Side,43.690529,-79.448215,MATCHED_INTERSECTION,29
DUFFERIN STATION AND DUPONT,3449,Dufferin St at Dupont St,43.668259,-79.438833,MATCHED_INTERSECTION,29
DUFFERIN AND SPARROW,3652,,,,NO_STREET_MATCH,29
DUFFERIN AND NORTON,3670,,,,NO_STREET_MATCH,29
DUFFERIN AND YORKDALE STATION,3712,Dufferin St at Yorkdale Rd,43.726531,-79.457356,MATCHED_INTERSECTION,29
CNE LOOP,3747,Rouge Hill Go Station Loop at Lawrence Ave East,43.780719,-79.130474,MATCHED_FACILITY,29
DUFFERIN STATION AND QUEEN,3755,Dufferin St at Queen St West,43.642008,-79.428427,MATCHED_INTERSECTION,29
GREENWOOD STATION AND RUNNYMEDE,3770,,,,NO_STREET_MATCH,29
PRINCES GATES LOOP,3797,Rouge Hill Go Station Loop at Lawrence Ave East,43.780719,-79.130474,MATCHED_FACILITY,29
CANADA AND MANITOBA,3817,,,,NO_STREET_MATCH,29
DUFFERIN AND PLAYFAIR,3838,Dufferin St at Playfair Ave,43.710983,-79.454179,MATCHED_INTERSECTION,29
BERTAL AND INDUSTRY,3857,Industry St at Bertal Rd South Side,43.691655,-79.48926,MATCHED_STOP_ONLY,29
DUFFERIN AND WALLACE,3865,,,,NO_STREET_MATCH,29
CLAVER AND DUFFERIN,3907,,,,NO_STREET_MATCH,29
HANNA AND LIBERTY,3943,,,,NO_STREET_MATCH,29
DUPONT AND SYMINGTON,3945,Symington Ave at Dupont St,43.665587,-79.451073,MATCHED_STOP_ONLY,29
DUFFERIN AND HUNTER,3966,,,,NO_STREET_MATCH,29
DUFFERIN AND MARTIN,3969,Dufferin St at Martin St,43.688509,-79.447222,MATCHED_INTERSECTION,29
PRINCESS GATE LOPP,4021,,,,NO_STREET_MATCH,29
APEX AND DUFFERIN,4052,Dufferin St at Apex Rd South Side,43.716313,-79.455342,MATCHED_INTERSECTION,29
LIBERTY AND MOWAT,4054,,,,NO_STREET_MATCH,29
LAKE SHORE WEST,4073,,,,NO_STREET_MATCH,29
DUFFERIN AND MORRSION,4079,,,,NO_STREET_MATCH,29
CROATIA AND DUFFERIN,4081,,,,NO_STREET_MATCH,29
BRENTWORT AND DUFFERIN,4085,Dufferin St at Bentworth Ave,43.721948,-79.456556,MATCHED_ROUTE,29
DUFFERIN STATION AND KING,4148,Dufferin St at King St West,43.638781,-79.427202,MATCHED_INTERSECTION,29
DUFFERIN AND MORRRISON,4167,,,,NO_STREET_MATCH,29
ATLANTIC AND KING,4301,Atlantic Ave at King St West,43.639911,-79.421069,MATCHED_STOP_ONLY,29
LIBERTY AND PIRAN,4311,East Liberty St at Pirandello St,43.638583,-79.414086,MATCHED_STOP_ONLY,29
SPRINGHURST AVENU,4407,,,,NO_STREET_MATCH,29
MANITO AND NOVA SCOTIA,4469,,,,NO_STREET_MATCH,29
EXHIBITION W LOOP,4520,Rouge Hill Go Station Loop at Lawrence Ave East,43.780719,-79.130474,MATCHED_FACILITY,29
ASCOT AND DUFFERIN,4573,Dufferin St at Ascot Ave,43.680038,-79.443781,MATCHED_INTERSECTION,29
MANI AND PRINCESS GATE,4583,,,,NO_STREET_MATCH,29
EXIBITION LOOP,4644,Rouge Hill Go Station Loop at Lawrence Ave East,43.780719,-79.130474,MATCHED_FACILITY,29
DUFFERIN STATION ADN JANE STATION OSLE,4649,Jane,43.650146,-79.483894,MATCHED_FACILITY,29
WILSON STATION PRIN,4670,Wilson,43.734547,-79.45079,MATCHED_FACILITY,29
WILSON STATION DUFF,4671,Wilson,43.734547,-79.45079,MATCHED_FACILITY,29
ALMA AND DUFFERIN,4678,Dufferin St at Alma Ave,43.644509,-79.429381,MATCHED_INTERSECTION,29
BRITISH COLU AND YUKON,4680,,,,NO_STREET_MATCH,29
CANADA AND MANITO,4687,,,,NO_STREET_MATCH,29
INDUSTRY,4693,,,,NO_STREET_MATCH,29
ANS AND WILSON STATION HEIGHTS,4759,,,,NO_STREET_MATCH,29
NOVA SCOTIA AND PRINCE,4800,,,,NO_STREET_MATCH,29
PRINCESS,4820,,,,NO_STREET_MATCH,29
MANI AND PRINCES,4990,,,,NO_STREET_MATCH,29
BENTON AND LAWRENCE,5006,Lawrence Ave West at Benton Rd,43.710145,-79.47202,MATCHED_STOP_ONLY,29
MANITONA AND NOVA SCOT,5025,,,,NO_STREET_MATCH,29
DUFFERIN AND WENDERLY,5101,Dufferin St at Wenderly Dr,43.710483,-79.453838,MATCHED_INTERSECTION,29
PRINCES,5110,,,,NO_STREET_MATCH,29
DUFFERIN STATION LAWRENCE STATION TO,5119,Lawrence Station,43.725178,-79.402124,MATCHED_FACILITY,29
DUFFERIN AND ROSEMOUNT,5153,,,,NO_STREET_MATCH,29
MANI AND PRINCESS,5165,,,,NO_STREET_MATCH,29
BENTWORT AND CALEDONIA,5173,Caledonia Rd at Bentworth Ave,43.719375,-79.468437,MATCHED_STOP_ONLY,29
WILSON STATION SATIONS,5187,Wilson,43.734547,-79.45079,MATCHED_FACILITY,29
ATLAN AND LIBERTY,5204,Liberty St at Atlantic Ave,43.638372,-79.420366,MATCHED_STOP_ONLY,29
NOVA AND PRINCESS,5214,,,,NO_STREET_MATCH,29
EXHIBITION E LOOP,5251,Rouge Hill Go Station Loop at Lawrence Ave East,43.780719,-79.130474,MATCHED_FACILITY,29
LIBERTY AND LYNN,5254,,,,NO_STREET_MATCH,29
DUFFERIN STATION ND ROGERS,5269,Dufferin,43.660198,-79.435478,MATCHED_FACILITY,29
DUFFE AND SASKATCHEWAN,5285,,,,NO_STREET_MATCH,29
DUFFERIN AND TEMPLE,5333,,,,NO_STREET_MATCH,29
WILSON STATION STATRION,5410,Wilson,43.734547,-79.45079,MATCHED_FACILITY,29
PARKSIDE AND QUE,5458,,,,NO_STREET_MATCH,29
NEWFOUNDLA AND PRINCES,5539,,,,NO_STREET_MATCH,29
NEWFOUNDL AND PRINCESS,5619,,,,NO_STREET_MATCH,29
QUEEN STATION QUAY AND SHERBO,5633,,,,NO_STREET_MATCH,29
TODD BAY STATION AND TRETHEWEY,5666,,,,NO_STREET_MATCH,29
WILSON STATIONS,5741,Wilson,43.734547,-79.45079,MATCHED_FACILITY,29
WILSON STATION KING STATION,5757,Wilson,43.734547,-79.45079,MATCHED_FACILITY,29
WILSON STATION UPPER L,5834,Wilson,43.734547,-79.45079,MATCHED_FACILITY,29
DUFFERIN AND SHANLEY,5946,Dufferin St at Shanly St,43.662856,-79.436555,MATCHED_ROUTE,29
LIBERTY AND STRACHAN,6259,Strachan Ave at East Liberty St,43.639439,-79.411078,MATCHED_STOP_ONLY,29
DUFFERIN AND LANE NORT,6285,,,,NO_STREET_MATCH,29
CLAVIER AND DUFFERIN,6329,,,,NO_STREET_MATCH,29
SPRINGHURST,6402,,,,NO_STREET_MATCH,29
WILSON STATION STATTION,6462,Wilson,43.734547,-79.45079,MATCHED_FACILITY,29
BRIDGELAN AND DUFFERIN,6528,Dufferin St at Bridgeland Ave South Side,43.726345,-79.457682,MATCHED_INTERSECTION,29
PARKSIDE,6555,,,,NO_STREET_MATCH,29
BATHURST STATION AND DUFFERIN,6577,,,,NO_STREET_MATCH,29
DUFFERIN STATION ADN LAWRENCE STATION,6624,Lawrence Station,43.725178,-79.402124,MATCHED_FACILITY,29
SPRINGHURST LOOP DU,6794,Rouge Hill Go Station Loop at Lawrence Ave East,43.780719,-79.130474,MATCHED_FACILITY,29
OSSINGTON STATION AND QUEEN,6810,Ossington Ave at Queen St West North Side,43.644832,-79.419001,MATCHED_STOP_ONLY,29
CHANDOS AND DUFFERIN,6851,,,,NO_STREET_MATCH,29
DUFFERIN AND LINDSEY,6861,,,,NO_STREET_MATCH,29
DUFFERIN STATION GATE LOOP N,6874,Dufferin,43.660198,-79.435478,MATCHED_FACILITY,29
QUEEN AND SUDBURY,6933,Queen St East at Sudbury St,43.642398,-79.427345,MATCHED_STOP_ONLY,29
DUFFERIN AND SYLVAN AV,6972,Dufferin St at Sylvan Ave North Side,43.655107,-79.433431,MATCHED_INTERSECTION,29
JOE SHUSTER AND KING,7116,King St West at Joe Shuster Way,43.639804,-79.423411,MATCHED_STOP_ONLY,29
JOE SHUSTER AND KING STATION,7129,King St West at Joe Shuster Way,43.639804,-79.423411,MATCHED_STOP_ONLY,29
DUFFERIN AND RIDELLE,7131,,,,NO_STREET_MATCH,29
DUFFERIN AND JANE STATION OYST,7158,,,,NO_STREET_MATCH,29
DUNDAS AND LANSDOWNE STATION,7267,,,,NO_STREET_MATCH,29
DOVERCOURT AND QUEEN,7306,Queen St West at Dovercourt Rd,43.643393,-79.422528,MATCHED_STOP_ONLY,29
DUFFERIN AND RAMSDEN,7341,Dufferin St at Ramsden Rd South Side,43.695717,-79.450479,MATCHED_INTERSECTION,29
DUFFERIN AND FLORENCE,7357,,,,NO_STREET_MATCH,29
ABELL AND QUEEN,7367,,,,NO_STREET_MATCH,29
DUFFERIN AND MARTINS,7419,Dufferin St at Martin St,43.688509,-79.447222,MATCHED_ROUTE,29
DUFFERIN STATION ANE ORFUS,7436,Dufferin,43.660198,-79.435478,MATCHED_FACILITY,29
APEX AND DUFFERIN STATION,7473,Dufferin St at Apex Rd South Side,43.716313,-79.455342,MATCHED_INTERSECTION,29
DUFFERIN AND GERRY FIT,7491,Dufferin St at Gerry Fitzgerald Dr,43.783999,-79.470278,MATCHED_STOP_ONLY,29
DUFFERIN STATION BETWEEN EGLIN,7587,Dufferin,43.660198,-79.435478,MATCHED_FACILITY,29
DUFFERIN STATION BETWEEN ST CL,7649,Dufferin,43.660198,-79.435478,MATCHED_FACILITY,29
GLADSTONE AND QUEEN,7715,Queen St West at Gladstone Ave,43.642608,-79.427,MATCHED_STOP_ONLY,29
DUFF AND EGLINTON W,7827,Dufferin St at Eglinton Ave West,43.695556,-79.450105,MATCHED_INTERSECTION,29
DUFFERIN AND STAYNER,7877,Dufferin St at Stayner Ave,43.703481,-79.452235,MATCHED_INTERSECTION,29
LINE WIDE,7901,,,,NO_STREET_MATCH,29
DUFFERIN AND SPRINHURS,7965,Dufferin St at Springhurst Ave,43.635014,-79.425934,MATCHED_ROUTE,29
DUNDAS STATION ST W,7983,,,,NO_STREET_MATCH,29
DUFFERIN STATION ADN EGLINTON,8080,Dufferin,43.660198,-79.435478,MATCHED_FACILITY,29
PRINCES LOOP,8109,Rouge Hill Go Station Loop at Lawrence Ave East,43.780719,-79.130474,MATCHED_FACILITY,29
DUFFERIN AND GLEN PARK,8115,,,,NO_STREET_MATCH,29
PRINCESS GATE WILSON STATION,8218,Wilson,43.734547,-79.45079,MATCHED_FACILITY,29
DUFFERIN AND SHEPPARD,8227,Sheppard Ave West at Dufferin St - Sheppard West Station,43.750543,-79.462607,MATCHED_STOP_ONLY,29
DOURO AND KING,8327,,,,NO_STREET_MATCH,29
CLOVERLAW AND DUFFERIN,8356,,,,NO_STREET_MATCH,29
DUFFERIN AND KEYCREST,8397,,,,NO_STREET_MATCH,29
PRINCES GATE WILSON STATION,8398,Wilson,43.734547,-79.45079,MATCHED_FACILITY,29
MANITOBA AND STRACHAN,8482,Manitoba Dr at Strachan Ave West Side,43.6363,-79.410411,MATCHED_STOP_ONLY,29
DUFFERIN AND HOLMSDALE,8527,Dufferin St at Holmesdale Rd,43.688777,-79.447509,MATCHED_ROUTE,29
CANADA AND PRINCESS,8536,,,,NO_STREET_MATCH,29
ONTARIO AND PRINCESS B,8546,,,,NO_STREET_MATCH,29
DUFFERIN AND WHITLEY,8549,Dufferin St at Whitley Ave,43.729347,-79.458372,MATCHED_INTERSECTION,29
DUFFERIN AND MELBORUNE,8570,Dufferin St at Melbourne Ave,43.640185,-79.427735,MATCHED_ROUTE,29
HWY 400 AND SHEPPARD,8648,,,,NO_STREET_MATCH,29
DUFFERIN AND HOMESDALE,8650,Dufferin St at Holmesdale Rd,43.688777,-79.447509,MATCHED_ROUTE,29
BRIAN HIL AND DUFFERIN,8663,,,,NO_STREET_MATCH,29
STEELES E LOOP,8685,Rouge Hill Go Station Loop at Lawrence Ave East,43.780719,-79.130474,MATCHED_FACILITY,29
CANADA BLDV AND MANITO,8766,,,,NO_STREET_MATCH,29
DUFFERIN AND JANE STATION OLSE,8779,,,,NO_STREET_MATCH,29
MANITOBA AND PRINCES B,8844,,,,NO_STREET_MATCH,29
DUFFERIN STATION AND SPRINGHURST,8914,Dufferin St at Springhurst Ave,43.635014,-79.425934,MATCHED_INTERSECTION,29
DUFFERIN AND YORK,8923,Dufferin St at Yorkdale Rd,43.726531,-79.457356,MATCHED_INTERSECTION,29
DUFFERIN AND GOODWOOD,8978,,,,NO_STREET_MATCH,29
CANADA AND PRINCE,9063,,,,NO_STREET_MATCH,29
MANITOBA AND PRINCES,9110,,,,NO_STREET_MATCH,29
DUNDAS AND STERLING,9244,Dundas St West at Sterling Rd,43.650631,-79.443251,MATCHED_STOP_ONLY,29
WATE AND WILLIAM ALLEN,9353,,,,NO_STREET_MATCH,29
DUFFERIN AND REGAL,9578,,,,NO_STREET_MATCH,29
DUFFERIN AND ROSECLIFF,9744,,,,NO_STREET_MATCH,29
MANITOBA AND SASKATCHE,9792,,,,NO_STREET_MATCH,29
LADY YORK A AND WILSON,9809,Wilson Ave at Lady York Ave,43.731006,-79.464577,MATCHED_STOP_ONLY,29
DUFFERIN AND JOE SHUST,9827,Dufferin St at Joe Shuster Way,43.641446,-79.428253,MATCHED_STOP_ONLY,29
DUFFERIN AND PEEL,9962,,,,NO_STREET_MATCH,29
KING AND SPENCER,10007,King St West at Spencer Ave,43.638134,-79.430996,MATCHED_STOP_ONLY,29
DUFFERIN AND SPRINGHU,10058,Dufferin St at Springhurst Ave,43.635014,-79.425934,MATCHED_INTERSECTION,29
DUFFERIN AND WENTWORTH,10186,Dufferin St at Bentworth Ave,43.721948,-79.456556,MATCHED_ROUTE,29
DUFFERIN AND TYCOS,10250,,,,NO_STREET_MATCH,29
CROATIA S AND DUFFERIN,10314,,,,NO_STREET_MATCH,29
CANADA AND PRINCE S,10421,,,,NO_STREET_MATCH,29
LIBERTY AND PIRANDELLO,10435,East Liberty St at Pirandello St,43.638583,-79.414086,MATCHED_STOP_ONLY,29
MT DENIS GARAGE,10513,,,,NO_STREET_MATCH,29
MANITOBA AND QUEBEC,10587,,,,NO_STREET_MATCH,29
DUFFERIN AND THORBURN,10706,,,,NO_STREET_MATCH,29
DUFFERIN AND LIBERTY S,10724,Dufferin St at Liberty St,43.637414,-79.426893,MATCHED_INTERSECTION,29
DUFFERIN AND WATERLOO,10738,,,,NO_STREET_MATCH,29
A AND BRITISH COLUMBIA,10823,,,,NO_STREET_MATCH,29
HEAVYTREE,10830,,,,NO_STREET_MATCH,29
DUFFERIN STATION QUEEN STATION,10869,Dufferin,43.660198,-79.435478,MATCHED_FACILITY,29
LAKESHORE,10876,,,,NO_STREET_MATCH,29
DUFFERIN AND GORDEON,11102,Dufferin St at Gordon St,43.646696,-79.430224,MATCHED_ROUTE,29
SPRINGHURT LOOP,11119,Rouge Hill Go Station Loop at Lawrence Ave East,43.780719,-79.130474,MATCHED_FACILITY,29
DUFFERIN AND MILLIKEN,11126,,,,NO_STREET_MATCH,29
DUFFERIN AND MUIR,11179,,,,NO_STREET_MATCH,29
WILSON STATION UPPER B,11208,Wilson,43.734547,-79.45079,MATCHED_FACILITY,29
DUFFERIN AND DUNDAS STATION WEST STATION,11227,Dufferin St at Dundas St West,43.649459,-79.431252,MATCHED_ROUTE,29
ORDNANCE AND STRACHAN,11299,,,,NO_STREET_MATCH,29
WILSON STATION STATON,11345,Wilson,43.734547,-79.45079,MATCHED_FACILITY,29
PRINCES GATES CANADA,11347,,,,NO_STREET_MATCH,29
DUFFERIN STATION ADN DUNDAS STATION,11487,Dufferin,43.660198,-79.435478,MATCHED_FACILITY,29
ANTHONY R AND DUFFERIN,11543,,,,NO_STREET_MATCH,29
DUFFERIN AND JEFFERY L,11577,,,,NO_STREET_MATCH,29
EXHIBTION LOOP,11583,Rouge Hill Go Station Loop at Lawrence Ave East,43.780719,-79.130474,MATCHED_FACILITY,29
CARTWRIGH AND DUFFERIN,11602,,,,NO_STREET_MATCH,29
BRANDON A AND DUFFERIN,11635,Dufferin St at Brandon Ave,43.670324,-79.439719,MATCHED_INTERSECTION,29
CANADA AND MANNIT,11674,,,,NO_STREET_MATCH,29
BRIXTON AND DUFFERIN,11719,,,,NO_STREET_MATCH,29
DUFFERIN AND RAY,11797,,,,NO_STREET_MATCH,29
DUFFERIN STATION ADN ORFUS,11940,Dufferin,43.660198,-79.435478,MATCHED_FACILITY,29
BOON AND ROGERS,11996,Rogers Rd at Boon Ave,43.684805,-79.449172,MATCHED_STOP_ONLY,29
BILLY BISHOP AND DUFFE,12019,Dufferin St at Billy Bishop Way North Side,43.730328,-79.458326,MATCHED_INTERSECTION,29
DUFFERIN AND HOLMESDA,12141,Dufferin St at Holmesdale Rd,43.688777,-79.447509,MATCHED_INTERSECTION,29
BILL BISHOP AND WILSON,12152,,,,NO_STREET_MATCH,29
WILSON STATION STATIN,12154,Wilson,43.734547,-79.45079,MATCHED_FACILITY,29
KING STATION AND LIBERTY,12162,,,,NO_STREET_MATCH,29
DUFFERIN AND PARR,12279,,,,NO_STREET_MATCH,29
DUFFERIN STATION AND LIBERTY,12280,Dufferin St at Liberty St,43.637414,-79.426893,MATCHED_INTERSECTION,29
DUFFERIN AND OR,12378,,,,NO_STREET_MATCH,29
NEWFOUNDLAND AND PRINC,12530,,,,NO_STREET_MATCH,29
DUFFERIN AND GORDON S,12636,Dufferin St at Gordon St,43.646696,-79.430224,MATCHED_INTERSECTION,29
WILSON STATION ST CL,12677,Wilson,43.734547,-79.45079,MATCHED_FACILITY,29
DUFFERIN AND PRESTON R,12735,Dufferin St at Preston Rd South Side,43.690529,-79.448215,MATCHED_INTERSECTION,29
DUFFERIN AND HWY 401,12809,,,,NO_STREET_MATCH,29
KING AND TRILLER,12824,,,,NO_STREET_MATCH,29
DUFFERIN AND JANE STATION OSCA,12835,,,,NO_STREET_MATCH,29
BLOOR N AND DUFFERIN,12843,Dufferin St at Bloor St West - Dufferin Station,43.659958,-79.435506,MATCHED_ROUTE,29
DUFFERIN AND THORNBERR,12915,,,,NO_STREET_MATCH,29
BLOEM AND DUFFERIN,12922,,,,NO_STREET_MATCH,29
EGLINTON AND SPRINGHUR,12963,,,,NO_STREET_MATCH,29
DAVE AND DUFFERIN,13008,Dufferin St at Davenport Rd North Side,43.673383,-79.441066,MATCHED_INTERSECTION,29
CANA AND PRINCES GATE,13045,,,,NO_STREET_MATCH,29
BLOOR WEST AND DUFFERIN,13056,Dufferin St at Bloor St West - Dufferin Station,43.659958,-79.435506,MATCHED_ROUTE,29
DUNDAS AND SPADINA STATION,13104,Spadina Ave at Dundas St West South Side,43.65248,-79.397924,MATCHED_STOP_ONLY,29
NEWFOUNDL AND PRINCES,13272,,,,NO_STREET_MATCH,29
BLOOR AND HUMBER RIVE,13312,,,,NO_STREET_MATCH,29
CORK AND DUFFERIN,13489,,,,NO_STREET_MATCH,29
CASTLE FI AND DUFFERIN,13519,,,,NO_STREET_MATCH,29
NUNAVUT AND PRINCE,13531,,,,NO_STREET_MATCH,29
PRINCES S GATE LOOP,13662,Rouge Hill Go Station Loop at Lawrence Ave East,43.780719,-79.130474,MATCHED_FACILITY,29
DUFFERIN AND SYLVAN S,13726,Dufferin St at Sylvan Ave North Side,43.655107,-79.433431,MATCHED_ROUTE,29
NEWF AND PRINCESS,13742,,,,NO_STREET_MATCH,29
WILSON STATION WILSON STATION,13745,Wilson,43.734547,-79.45079,MATCHED_FACILITY,29
DUFFERIN AND TAPSCOTT,13782,,,,NO_STREET_MATCH,29
PRINCE S GATES CNE,13849,,,,NO_STREET_MATCH,29
DUFFERIN AND SPRINGHUH,13875,,,,NO_STREET_MATCH,29
NUNAVUT AND PRINCESS,13921,,,,NO_STREET_MATCH,29
ONTARIO AND PRINCESS,13922,,,,NO_STREET_MATCH,29
STEELES AND T AND YONGE,13929,Yonge St at Steeles Ave West South Side,43.79729,-79.42005,MATCHED_STOP_ONLY,29
CANADA AND PRINCES,13946,,,,NO_STREET_MATCH,29
CANADA AND PRINCESS BL,13977,,,,NO_STREET_MATCH,29
NOVA SC AND NUNAVUT,13981,,,,NO_STREET_MATCH,29
WILSON STATION HEIGHTS BUS,13996,Wilson,43.734547,-79.45079,MATCHED_FACILITY,29
GOO AND WILSON STATION HEIGHTS,14002,,,,NO_STREET_MATCH,29
APEX AND LAWRENCE STATION,14043,Lawrence Ave West at Apex Rd,43.713417,-79.458406,MATCHED_STOP_ONLY,29
WILSON STATION TEMPORARY B,14045,Wilson,43.734547,-79.45079,MATCHED_FACILITY,29
MA AND NOVA SCOTIA,14079,,,,NO_STREET_MATCH,29
BEAVER AND DUFFERIN,14152,,,,NO_STREET_MATCH,29
WILSON STATION HEIGHTS TEMPORA,14189,Wilson,43.734547,-79.45079,MATCHED_FACILITY,29
CNE EXHIBITION,14250,,,,NO_STREET_MATCH,29
DUFFERIN AND ST C,14285,Dufferin St at St Clair Ave West,43.677768,-79.442907,MATCHED_INTERSECTION,29
FRAZIER AND LIBERTY,14313,,,,NO_STREET_MATCH,29
CANA AND PRINCESS,14335,,,,NO_STREET_MATCH,29
WILSON STATION HEIGHTS LOT GO,14345,Wilson,43.734547,-79.45079,MATCHED_FACILITY,29
JOE SHUSTER W AND KING,14370,King St West at Joe Shuster Way,43.639804,-79.423411,MATCHED_STOP_ONLY,29
FLE AND MANITOBA,14388,,,,NO_STREET_MATCH,29
LIBERTY AND,14461,,,,NO_STREET_MATCH,29
PRINCESS AND,14462,,,,NO_STREET_MATCH,29
EXHIBITION PLACE,14482,,,,NO_STREET_MATCH,29
WILSON STATION TEMP BUS BAY STATION,14550,Wilson,43.734547,-79.45079,MATCHED_FACILITY,29
BETWE AND LIBERTY,14577,,,,NO_STREET_MATCH,29
EXBITION AND NOVA SCOTI,14620,,,,NO_STREET_MATCH,29
LIBERTY AND LYN,14656,,,,NO_STREET_MATCH,29
CROTIA AND DUFFERIN,14661,,,,NO_STREET_MATCH,29
DUFFERIN AND LIVINGSTO,14681,,,,NO_STREET_MATCH,29
CNE EASTERN ENTRANCE,14682,,,,NO_STREET_MATCH,29
DUFFERIN AND GIBSON S,14704,Dufferin St at Gibson St North Side,43.690767,-79.448119,MATCHED_INTERSECTION,29
WILSON STATION HEIGHTS AN,14712,Wilson,43.734547,-79.45079,MATCHED_FACILITY,29
DUFFERIN AND E LIBE,14732,Dufferin St at Liberty St,43.637414,-79.426893,MATCHED_ROUTE,29
DUFFERIN AND SAMON,14758,,,,NO_STREET_MATCH,29
DUFFERIN AND PRESTO,14775,Dufferin St at Preston Rd South Side,43.690529,-79.448215,MATCHED_INTERSECTION,29
PRINCE S GATE,14799,,,,NO_STREET_MATCH,29
DUFFERIN AND SPRING,14972,Dufferin St at Springhurst Ave,43.635014,-79.425934,MATCHED_INTERSECTION,29
DUF AND LAWRENCE STATION W,14987,Dufferin St at Lawrence Ave West North Side,43.714493,-79.454638,MATCHED_INTERSECTION,29
NOVA AND PRINCES,15021,,,,NO_STREET_MATCH,29
ONTA AND PRINCES,15051,,,,NO_STREET_MATCH,29
CANADA AND STRACHAN,15057,,,,NO_STREET_MATCH,29
NUNAVUT AND PRINCES,15078,,,,NO_STREET_MATCH,29
BRANDO AND DUFFERIN,15085,Dufferin St at Brandon Ave,43.670324,-79.439719,MATCHED_INTERSECTION,29
DUFFERIN STATION ST AND LAWRE,15122,Dufferin St at Lawrence Ave West North Side,43.714493,-79.454638,MATCHED_INTERSECTION,29
BLOOR ST W AND DUFFE,15137,Dufferin St at Bloor St West - Dufferin Station,43.659958,-79.435506,MATCHED_INTERSECTION,29
DUFFERIN STATION ST AND EGLIN,15146,Dufferin St at Eglinton Ave West,43.695556,-79.450105,MATCHED_INTERSECTION,29
DUFFERIN AND WINGOL,15185,Dufferin St at Wingold Ave,43.703932,-79.452566,MATCHED_INTERSECTION,29
DUFFERIN STATION ST AND QUEEN STATION,15194,Dufferin St at Queen St West,43.642008,-79.428427,MATCHED_INTERSECTION,29
DUFFE AND QUEEN STATION ST W,15204,Dufferin St at Queen St West,43.642008,-79.428427,MATCHED_INTERSECTION,29
CANADA AND PRI AND PRINCES,15246,,,,NO_STREET_MATCH,29
NORTHCLIFFE,15287,,,,NO_STREET_MATCH,29
DUFFERIN AND ST CLA,15344,Dufferin St at St Clair Ave West,43.677768,-79.442907,MATCHED_INTERSECTION,29
AND MA AND NOVA SCOTIA,15368,,,,NO_STREET_MATCH,29
LAKESHORE W,15394,,,,NO_STREET_MATCH,29
CANADA AND PRINCES BL,15515,,,,NO_STREET_MATCH,29
CANADA AND PRINCES BLV,15533,,,,NO_STREET_MATCH,29
LAKESHORE AND ONTARIO,15613,,,,NO_STREET_MATCH,29
DUFFERIN AND WALLACE A,15622,,,,NO_STREET_MATCH,29
AUBURN AV AND DUFFERIN,15645,Dufferin St at Auburn Ave,43.675421,-79.441934,MATCHED_INTERSECTION,29
DUF AND EGLINTON W,15682,Dufferin St at Eglinton Ave West,43.695556,-79.450105,MATCHED_INTERSECTION,29
